DowntimeID,TurbineID,StartTime,EndTime,Reason
2766,130,08-09-2025 15:00,08-09-2025 20:00,Blade Inspection
2767,70,15-04-2025 19:00,16-04-2025 02:00,Scheduled Maintenance
2768,35,23-07-2025 21:00,24-07-2025 05:00,Gearbox Failure
2769,129,09-06-2025 10:00,09-06-2025 19:00,Blade Inspection
2770,91,29-03-2025 06:00,29-03-2025 07:00,Sensor Fault
2771,61,04-07-2025 18:00,05-07-2025 03:00,Scheduled Maintenance
2772,148,09-04-2025 16:00,10-04-2025 03:00,Scheduled Maintenance
2773,100,02-12-2025 17:00,02-12-2025 18:00,Blade Inspection
2774,111,02-08-2025 08:00,02-08-2025 16:00,Sensor Fault
2775,82,15-03-2025 22:00,16-03-2025 03:00,Generator Failure
2776,95,24-01-2025 05:00,24-01-2025 16:00,Sensor Fault
2777,6,25-09-2025 06:00,25-09-2025 15:00,Scheduled Maintenance
2778,5,08-12-2025 08:00,08-12-2025 09:00,Generator Failure
2779,57,17-09-2025 12:00,17-09-2025 16:00,Generator Failure
2780,142,07-12-2025 22:00,08-12-2025 03:00,Blade Inspection
2781,142,27-02-2025 07:00,27-02-2025 09:00,Blade Inspection
2782,4,25-01-2025 20:00,26-01-2025 03:00,Blade Inspection
2783,16,16-01-2025 17:00,16-01-2025 22:00,Sensor Fault
2784,77,03-12-2025 01:00,03-12-2025 04:00,Gearbox Failure
2785,98,10-01-2025 03:00,10-01-2025 06:00,Blade Inspection
2786,145,31-05-2025 01:00,31-05-2025 11:00,Scheduled Maintenance
2787,149,30-05-2025 21:00,31-05-2025 03:00,Gearbox Failure
2788,138,29-06-2025 04:00,29-06-2025 07:00,Generator Failure
2789,71,29-01-2025 15:00,30-01-2025 02:00,Blade Inspection
2790,50,04-07-2025 02:00,04-07-2025 04:00,Blade Inspection
2791,56,19-10-2025 10:00,19-10-2025 18:00,Blade Inspection
2792,108,14-09-2025 18:00,14-09-2025 20:00,Generator Failure
2793,148,23-11-2025 13:00,23-11-2025 20:00,Scheduled Maintenance
2794,107,24-12-2025 05:00,24-12-2025 13:00,Scheduled Maintenance
2795,101,03-02-2025 05:00,03-02-2025 11:00,Gearbox Failure
2796,26,18-07-2025 15:00,18-07-2025 19:00,Blade Inspection
2797,7,24-11-2025 23:00,25-11-2025 05:00,Blade Inspection
2798,144,16-07-2025 00:00,16-07-2025 10:00,Scheduled Maintenance
2799,40,31-03-2025 06:00,31-03-2025 14:00,Blade Inspection
2800,47,10-12-2025 04:00,10-12-2025 11:00,Blade Inspection
2801,56,10-05-2025 23:00,11-05-2025 09:00,Gearbox Failure
2802,41,26-08-2025 09:00,26-08-2025 11:00,Generator Failure
2803,21,11-06-2025 23:00,12-06-2025 08:00,Gearbox Failure
2804,16,01-03-2025 00:00,01-03-2025 04:00,Scheduled Maintenance
2805,118,28-08-2025 21:00,28-08-2025 22:00,Scheduled Maintenance
2806,124,13-12-2025 17:00,14-12-2025 04:00,Blade Inspection
2807,62,20-05-2025 02:00,20-05-2025 06:00,Sensor Fault
2808,70,04-02-2025 03:00,04-02-2025 06:00,Sensor Fault
2809,144,05-06-2025 00:00,05-06-2025 08:00,Generator Failure
2810,148,19-12-2025 19:00,19-12-2025 20:00,Sensor Fault
2811,19,24-04-2025 04:00,24-04-2025 06:00,Gearbox Failure
2812,126,11-11-2025 11:00,11-11-2025 12:00,Sensor Fault
2813,98,01-02-2025 06:00,01-02-2025 16:00,Generator Failure
2814,58,11-03-2025 00:00,11-03-2025 02:00,Gearbox Failure
2815,28,04-12-2025 07:00,04-12-2025 12:00,Sensor Fault
2816,115,16-02-2025 04:00,16-02-2025 08:00,Generator Failure
2817,130,11-08-2025 01:00,11-08-2025 07:00,Sensor Fault
2818,15,26-07-2025 16:00,26-07-2025 20:00,Generator Failure
2819,100,13-12-2025 13:00,13-12-2025 20:00,Scheduled Maintenance
2820,122,09-12-2025 06:00,09-12-2025 07:00,Blade Inspection
2821,149,28-02-2025 05:00,28-02-2025 16:00,Blade Inspection
2822,120,22-06-2025 02:00,22-06-2025 07:00,Gearbox Failure
2823,17,20-08-2025 20:00,21-08-2025 04:00,Generator Failure
2824,50,03-09-2025 18:00,04-09-2025 03:00,Generator Failure
2825,93,25-11-2025 20:00,26-11-2025 07:00,Generator Failure
2826,58,05-03-2025 10:00,05-03-2025 12:00,Gearbox Failure
2827,104,01-11-2025 07:00,01-11-2025 08:00,Blade Inspection
2828,19,18-01-2025 18:00,19-01-2025 00:00,Generator Failure
2829,15,19-08-2025 21:00,20-08-2025 00:00,Blade Inspection
2830,70,26-05-2025 11:00,26-05-2025 22:00,Gearbox Failure
2831,73,31-10-2025 11:00,31-10-2025 21:00,Generator Failure
2832,18,25-02-2025 18:00,25-02-2025 20:00,Gearbox Failure
2833,39,04-09-2025 09:00,04-09-2025 13:00,Scheduled Maintenance
2834,56,15-01-2025 05:00,15-01-2025 11:00,Gearbox Failure
2835,99,15-08-2025 20:00,16-08-2025 01:00,Blade Inspection
2836,88,04-01-2025 02:00,04-01-2025 10:00,Sensor Fault
2837,37,23-09-2025 04:00,23-09-2025 08:00,Scheduled Maintenance
2838,104,03-06-2025 06:00,03-06-2025 11:00,Gearbox Failure
2839,85,28-02-2025 21:00,01-03-2025 07:00,Generator Failure
2840,85,17-05-2025 07:00,17-05-2025 10:00,Generator Failure
2841,13,26-02-2025 13:00,26-02-2025 21:00,Blade Inspection
2842,30,10-09-2025 12:00,10-09-2025 21:00,Blade Inspection
2843,94,10-06-2025 13:00,10-06-2025 15:00,Generator Failure
2844,146,23-08-2025 00:00,23-08-2025 07:00,Blade Inspection
2845,132,06-11-2025 14:00,06-11-2025 21:00,Sensor Fault
2846,69,14-08-2025 14:00,14-08-2025 21:00,Blade Inspection
2847,86,12-12-2025 20:00,13-12-2025 06:00,Scheduled Maintenance
2848,148,16-08-2025 06:00,16-08-2025 13:00,Generator Failure
2849,103,09-05-2025 16:00,09-05-2025 17:00,Scheduled Maintenance
2850,127,18-03-2025 18:00,19-03-2025 02:00,Sensor Fault
2851,91,26-02-2025 01:00,26-02-2025 04:00,Gearbox Failure
2852,122,02-11-2025 22:00,03-11-2025 05:00,Gearbox Failure
2853,99,25-11-2025 07:00,25-11-2025 08:00,Sensor Fault
2854,126,07-01-2025 19:00,07-01-2025 22:00,Scheduled Maintenance
2855,96,12-06-2025 03:00,12-06-2025 11:00,Blade Inspection
2856,45,29-04-2025 12:00,29-04-2025 21:00,Gearbox Failure
2857,59,06-09-2025 19:00,07-09-2025 03:00,Scheduled Maintenance
2858,16,23-02-2025 20:00,24-02-2025 07:00,Gearbox Failure
2859,33,29-10-2025 21:00,30-10-2025 08:00,Gearbox Failure
2860,70,28-09-2025 17:00,28-09-2025 19:00,Gearbox Failure
2861,127,17-11-2025 13:00,17-11-2025 14:00,Blade Inspection
2862,25,01-07-2025 03:00,01-07-2025 09:00,Gearbox Failure
2863,73,22-03-2025 01:00,22-03-2025 10:00,Gearbox Failure
2864,96,08-03-2025 00:00,08-03-2025 08:00,Generator Failure
2865,58,19-05-2025 07:00,19-05-2025 15:00,Generator Failure
2866,102,16-03-2025 11:00,16-03-2025 21:00,Sensor Fault
2867,45,16-02-2025 06:00,16-02-2025 09:00,Scheduled Maintenance
2868,22,06-06-2025 20:00,07-06-2025 03:00,Blade Inspection
2869,30,15-10-2025 05:00,15-10-2025 06:00,Blade Inspection
2870,111,24-03-2025 11:00,24-03-2025 15:00,Blade Inspection
2871,36,31-08-2025 18:00,01-09-2025 03:00,Scheduled Maintenance
2872,22,06-04-2025 17:00,06-04-2025 23:00,Gearbox Failure
2873,26,09-10-2025 17:00,09-10-2025 19:00,Gearbox Failure
2874,62,20-11-2025 18:00,21-11-2025 03:00,Blade Inspection
2875,145,20-06-2025 17:00,20-06-2025 21:00,Sensor Fault
2876,7,15-05-2025 23:00,16-05-2025 03:00,Generator Failure
2877,82,01-02-2025 03:00,01-02-2025 08:00,Gearbox Failure
2878,17,25-02-2025 11:00,25-02-2025 21:00,Blade Inspection
2879,139,22-06-2025 03:00,22-06-2025 13:00,Gearbox Failure
2880,21,08-05-2025 01:00,08-05-2025 09:00,Gearbox Failure
2881,28,19-04-2025 22:00,20-04-2025 09:00,Generator Failure
2882,38,27-11-2025 22:00,28-11-2025 00:00,Blade Inspection
2883,147,30-11-2025 22:00,01-12-2025 07:00,Gearbox Failure
2884,149,04-05-2025 18:00,05-05-2025 04:00,Blade Inspection
2885,10,12-10-2025 02:00,12-10-2025 12:00,Gearbox Failure
2886,97,25-06-2025 20:00,26-06-2025 04:00,Scheduled Maintenance
2887,32,24-06-2025 22:00,25-06-2025 06:00,Sensor Fault
2888,103,09-02-2025 00:00,09-02-2025 05:00,Blade Inspection
2889,103,23-11-2025 02:00,23-11-2025 05:00,Gearbox Failure
2890,38,26-01-2025 06:00,26-01-2025 11:00,Sensor Fault
2891,121,01-02-2025 06:00,01-02-2025 11:00,Gearbox Failure
2892,28,29-05-2025 07:00,29-05-2025 11:00,Gearbox Failure
2893,53,18-10-2025 03:00,18-10-2025 13:00,Scheduled Maintenance
2894,126,12-01-2025 06:00,12-01-2025 10:00,Gearbox Failure
2895,79,04-01-2025 07:00,04-01-2025 13:00,Blade Inspection
2896,52,10-12-2025 15:00,11-12-2025 02:00,Blade Inspection
2897,85,14-08-2025 03:00,14-08-2025 04:00,Generator Failure
2898,147,14-01-2025 20:00,14-01-2025 23:00,Generator Failure
2899,39,29-01-2025 03:00,29-01-2025 06:00,Gearbox Failure
2900,56,27-06-2025 07:00,27-06-2025 11:00,Generator Failure
2901,63,17-02-2025 13:00,17-02-2025 19:00,Scheduled Maintenance
2902,16,08-05-2025 17:00,09-05-2025 02:00,Gearbox Failure
2903,142,29-04-2025 16:00,29-04-2025 23:00,Gearbox Failure
2904,148,26-01-2025 07:00,26-01-2025 16:00,Sensor Fault
2905,106,29-06-2025 22:00,30-06-2025 09:00,Generator Failure
2906,137,20-06-2025 13:00,20-06-2025 17:00,Sensor Fault
2907,139,07-07-2025 17:00,07-07-2025 18:00,Generator Failure
2908,45,27-03-2025 02:00,27-03-2025 04:00,Generator Failure
2909,22,27-09-2025 19:00,27-09-2025 22:00,Blade Inspection
2910,10,29-08-2025 09:00,29-08-2025 20:00,Gearbox Failure
2911,128,13-11-2025 11:00,13-11-2025 15:00,Blade Inspection
2912,83,05-01-2025 04:00,05-01-2025 11:00,Sensor Fault
2913,76,18-11-2025 00:00,18-11-2025 10:00,Sensor Fault
2914,129,09-10-2025 17:00,10-10-2025 01:00,Scheduled Maintenance
2915,129,25-08-2025 23:00,26-08-2025 04:00,Generator Failure
2916,123,21-02-2025 16:00,21-02-2025 22:00,Blade Inspection
2917,17,09-12-2025 21:00,10-12-2025 00:00,Sensor Fault
2918,41,17-08-2025 10:00,17-08-2025 18:00,Sensor Fault
2919,77,08-07-2025 20:00,08-07-2025 21:00,Generator Failure
2920,60,20-12-2025 11:00,20-12-2025 20:00,Generator Failure
2921,23,03-09-2025 09:00,03-09-2025 18:00,Gearbox Failure
2922,25,17-08-2025 09:00,17-08-2025 14:00,Sensor Fault
2923,39,28-02-2025 17:00,01-03-2025 00:00,Generator Failure
2924,137,15-07-2025 16:00,15-07-2025 23:00,Blade Inspection
2925,128,29-12-2025 11:00,29-12-2025 19:00,Scheduled Maintenance
2926,11,20-06-2025 06:00,20-06-2025 09:00,Blade Inspection
2927,143,25-11-2025 03:00,25-11-2025 13:00,Generator Failure
2928,116,16-07-2025 04:00,16-07-2025 08:00,Scheduled Maintenance
2929,65,24-04-2025 02:00,24-04-2025 05:00,Sensor Fault
2930,66,11-06-2025 10:00,11-06-2025 11:00,Sensor Fault
2931,69,05-05-2025 15:00,05-05-2025 23:00,Sensor Fault
2932,32,30-07-2025 01:00,30-07-2025 03:00,Scheduled Maintenance
2933,137,18-08-2025 08:00,18-08-2025 14:00,Sensor Fault
2934,23,29-08-2025 07:00,29-08-2025 16:00,Scheduled Maintenance
2935,78,25-07-2025 15:00,25-07-2025 23:00,Sensor Fault
2936,135,07-02-2025 05:00,07-02-2025 14:00,Blade Inspection
2937,109,06-02-2025 16:00,06-02-2025 18:00,Scheduled Maintenance
2938,14,26-12-2025 10:00,26-12-2025 21:00,Gearbox Failure
2939,96,28-03-2025 12:00,28-03-2025 18:00,Gearbox Failure
2940,79,20-09-2025 10:00,20-09-2025 20:00,Blade Inspection
2941,69,05-10-2025 13:00,05-10-2025 20:00,Scheduled Maintenance
2942,65,18-09-2025 19:00,19-09-2025 01:00,Generator Failure
2943,91,23-08-2025 11:00,23-08-2025 13:00,Gearbox Failure
2944,2,20-06-2025 13:00,20-06-2025 15:00,Gearbox Failure
2945,143,09-01-2025 04:00,09-01-2025 11:00,Scheduled Maintenance
2946,27,05-04-2025 04:00,05-04-2025 14:00,Scheduled Maintenance
2947,61,06-07-2025 14:00,06-07-2025 16:00,Sensor Fault
2948,60,21-01-2025 02:00,21-01-2025 05:00,Generator Failure
2949,49,05-02-2025 04:00,05-02-2025 10:00,Blade Inspection
2950,59,17-07-2025 21:00,18-07-2025 04:00,Blade Inspection
2951,126,19-09-2025 10:00,19-09-2025 11:00,Blade Inspection
2952,98,24-02-2025 21:00,25-02-2025 08:00,Sensor Fault
2953,86,19-04-2025 21:00,20-04-2025 01:00,Generator Failure
2954,130,24-01-2025 07:00,24-01-2025 09:00,Blade Inspection
2955,35,03-12-2025 22:00,04-12-2025 04:00,Sensor Fault
2956,127,09-12-2025 07:00,09-12-2025 14:00,Sensor Fault
2957,121,17-08-2025 00:00,17-08-2025 07:00,Blade Inspection
2958,59,07-12-2025 04:00,07-12-2025 09:00,Sensor Fault
2959,131,25-09-2025 11:00,25-09-2025 20:00,Sensor Fault
2960,135,27-07-2025 19:00,27-07-2025 20:00,Gearbox Failure
2961,24,05-08-2025 06:00,05-08-2025 14:00,Blade Inspection
2962,146,27-05-2025 23:00,28-05-2025 02:00,Sensor Fault
2963,19,13-05-2025 07:00,13-05-2025 09:00,Blade Inspection
2964,150,15-05-2025 11:00,15-05-2025 14:00,Generator Failure
2965,147,11-12-2025 08:00,11-12-2025 13:00,Scheduled Maintenance
2966,93,28-04-2025 05:00,28-04-2025 15:00,Scheduled Maintenance
2967,105,06-08-2025 10:00,06-08-2025 13:00,Gearbox Failure
2968,115,07-07-2025 03:00,07-07-2025 05:00,Generator Failure
2969,138,18-03-2025 12:00,18-03-2025 13:00,Sensor Fault
2970,21,05-04-2025 05:00,05-04-2025 16:00,Gearbox Failure
2971,81,11-09-2025 04:00,11-09-2025 09:00,Sensor Fault
2972,81,25-04-2025 17:00,26-04-2025 01:00,Generator Failure
2973,26,18-03-2025 22:00,19-03-2025 01:00,Generator Failure
2974,13,07-10-2025 23:00,08-10-2025 06:00,Blade Inspection
2975,56,11-03-2025 03:00,11-03-2025 08:00,Blade Inspection
2976,24,25-10-2025 13:00,25-10-2025 14:00,Scheduled Maintenance
2977,100,10-03-2025 20:00,11-03-2025 00:00,Blade Inspection
2978,97,25-10-2025 04:00,25-10-2025 14:00,Sensor Fault
2979,90,08-01-2025 02:00,08-01-2025 08:00,Sensor Fault
2980,63,29-01-2025 07:00,29-01-2025 08:00,Gearbox Failure
2981,130,29-08-2025 00:00,29-08-2025 07:00,Generator Failure
2982,32,07-12-2025 04:00,07-12-2025 15:00,Gearbox Failure
2983,59,03-02-2025 06:00,03-02-2025 10:00,Scheduled Maintenance
2984,72,23-01-2025 23:00,24-01-2025 02:00,Sensor Fault
2985,3,24-11-2025 21:00,25-11-2025 01:00,Generator Failure
2986,120,11-06-2025 03:00,11-06-2025 05:00,Scheduled Maintenance
2987,18,01-10-2025 19:00,01-10-2025 21:00,Gearbox Failure
2988,133,03-01-2025 21:00,04-01-2025 04:00,Blade Inspection
2989,47,23-08-2025 12:00,23-08-2025 17:00,Blade Inspection
2990,141,10-01-2025 18:00,10-01-2025 20:00,Blade Inspection
2991,54,20-02-2025 02:00,20-02-2025 09:00,Sensor Fault
2992,62,31-05-2025 04:00,31-05-2025 05:00,Sensor Fault
2993,4,02-09-2025 10:00,02-09-2025 18:00,Scheduled Maintenance
2994,3,31-08-2025 07:00,31-08-2025 18:00,Scheduled Maintenance
2995,77,27-08-2025 21:00,28-08-2025 03:00,Gearbox Failure
2996,48,07-12-2025 04:00,07-12-2025 12:00,Scheduled Maintenance
2997,12,02-06-2025 02:00,02-06-2025 07:00,Gearbox Failure
2998,116,16-01-2025 14:00,16-01-2025 21:00,Sensor Fault
2999,120,04-12-2025 15:00,04-12-2025 18:00,Blade Inspection
3000,64,07-03-2025 01:00,07-03-2025 02:00,Sensor Fault
3001,143,18-04-2025 16:00,18-04-2025 23:00,Gearbox Failure
3002,105,16-08-2025 07:00,16-08-2025 13:00,Sensor Fault
3003,110,12-03-2025 19:00,12-03-2025 20:00,Scheduled Maintenance
3004,106,10-12-2025 18:00,11-12-2025 04:00,Scheduled Maintenance
3005,71,22-09-2025 06:00,22-09-2025 07:00,Generator Failure
3006,14,04-11-2025 17:00,04-11-2025 23:00,Gearbox Failure
3007,26,22-09-2025 01:00,22-09-2025 08:00,Sensor Fault
3008,72,18-03-2025 03:00,18-03-2025 14:00,Generator Failure
3009,62,14-10-2025 07:00,14-10-2025 12:00,Generator Failure
3010,61,04-05-2025 15:00,05-05-2025 00:00,Blade Inspection
3011,134,27-05-2025 21:00,27-05-2025 23:00,Blade Inspection
3012,59,10-07-2025 01:00,10-07-2025 10:00,Blade Inspection
3013,80,31-10-2025 11:00,31-10-2025 21:00,Generator Failure
3014,129,21-04-2025 08:00,21-04-2025 14:00,Gearbox Failure
3015,89,03-02-2025 14:00,03-02-2025 17:00,Blade Inspection
3016,100,01-01-2025 06:00,01-01-2025 13:00,Scheduled Maintenance
3017,31,05-12-2025 11:00,05-12-2025 13:00,Blade Inspection
3018,107,25-03-2025 18:00,25-03-2025 20:00,Sensor Fault
3019,81,17-11-2025 23:00,18-11-2025 09:00,Gearbox Failure
3020,50,13-10-2025 11:00,13-10-2025 15:00,Scheduled Maintenance
3021,119,28-03-2025 00:00,28-03-2025 05:00,Sensor Fault
3022,46,24-08-2025 01:00,24-08-2025 06:00,Gearbox Failure
3023,34,11-02-2025 17:00,12-02-2025 02:00,Scheduled Maintenance
3024,25,11-12-2025 11:00,11-12-2025 22:00,Gearbox Failure
3025,80,21-02-2025 15:00,21-02-2025 19:00,Scheduled Maintenance
3026,3,11-01-2025 01:00,11-01-2025 07:00,Gearbox Failure
3027,136,02-12-2025 21:00,02-12-2025 22:00,Sensor Fault
3028,130,27-12-2025 15:00,28-12-2025 00:00,Blade Inspection
3029,83,29-03-2025 00:00,29-03-2025 05:00,Scheduled Maintenance
3030,28,06-02-2025 05:00,06-02-2025 08:00,Gearbox Failure
3031,30,11-05-2025 16:00,11-05-2025 17:00,Blade Inspection
3032,52,15-01-2025 20:00,15-01-2025 23:00,Generator Failure
3033,130,12-11-2025 08:00,12-11-2025 17:00,Generator Failure
3034,51,02-04-2025 19:00,02-04-2025 23:00,Gearbox Failure
3035,65,30-03-2025 11:00,30-03-2025 15:00,Scheduled Maintenance
3036,35,07-01-2025 18:00,08-01-2025 00:00,Blade Inspection
3037,94,01-12-2025 14:00,01-12-2025 20:00,Blade Inspection
3038,106,06-03-2025 20:00,06-03-2025 21:00,Blade Inspection
3039,111,28-01-2025 20:00,29-01-2025 02:00,Sensor Fault
3040,121,12-04-2025 10:00,12-04-2025 11:00,Sensor Fault
3041,52,13-01-2025 05:00,13-01-2025 08:00,Blade Inspection
3042,34,29-08-2025 22:00,30-08-2025 09:00,Gearbox Failure
3043,34,20-08-2025 03:00,20-08-2025 14:00,Gearbox Failure
3044,60,22-06-2025 09:00,22-06-2025 17:00,Scheduled Maintenance
3045,53,13-06-2025 18:00,14-06-2025 03:00,Sensor Fault
3046,15,06-12-2025 05:00,06-12-2025 06:00,Sensor Fault
3047,144,26-10-2025 00:00,26-10-2025 09:00,Gearbox Failure
3048,52,26-03-2025 23:00,27-03-2025 06:00,Scheduled Maintenance
3049,82,24-02-2025 14:00,24-02-2025 16:00,Sensor Fault
3050,107,25-07-2025 06:00,25-07-2025 09:00,Blade Inspection
3051,89,27-01-2025 02:00,27-01-2025 04:00,Scheduled Maintenance
3052,78,14-08-2025 01:00,14-08-2025 03:00,Blade Inspection
3053,78,12-08-2025 15:00,12-08-2025 17:00,Sensor Fault
3054,142,04-10-2025 20:00,04-10-2025 22:00,Sensor Fault
3055,60,26-11-2025 02:00,26-11-2025 10:00,Blade Inspection
3056,133,12-06-2025 04:00,12-06-2025 11:00,Blade Inspection
3057,33,06-08-2025 11:00,06-08-2025 18:00,Sensor Fault
3058,19,23-11-2025 20:00,24-11-2025 04:00,Gearbox Failure
3059,102,06-11-2025 11:00,06-11-2025 17:00,Generator Failure
3060,76,06-01-2025 10:00,06-01-2025 18:00,Blade Inspection
3061,27,07-09-2025 18:00,08-09-2025 03:00,Generator Failure
3062,65,09-03-2025 19:00,09-03-2025 20:00,Generator Failure
3063,89,19-02-2025 15:00,19-02-2025 23:00,Scheduled Maintenance
3064,92,13-09-2025 07:00,13-09-2025 17:00,Scheduled Maintenance
3065,114,17-07-2025 17:00,18-07-2025 00:00,Generator Failure
3066,116,09-12-2025 17:00,10-12-2025 00:00,Gearbox Failure
3067,77,11-02-2025 03:00,11-02-2025 12:00,Blade Inspection
3068,96,07-11-2025 13:00,07-11-2025 18:00,Scheduled Maintenance
3069,95,02-09-2025 04:00,02-09-2025 15:00,Scheduled Maintenance
3070,69,02-12-2025 01:00,02-12-2025 10:00,Scheduled Maintenance
3071,85,30-04-2025 14:00,30-04-2025 17:00,Sensor Fault
3072,15,05-06-2025 21:00,06-06-2025 03:00,Gearbox Failure
3073,97,22-11-2025 17:00,23-11-2025 01:00,Blade Inspection
3074,124,28-12-2025 14:00,29-12-2025 01:00,Scheduled Maintenance
3075,1,01-02-2025 03:00,01-02-2025 09:00,Blade Inspection
3076,105,22-06-2025 14:00,22-06-2025 20:00,Scheduled Maintenance
3077,28,19-10-2025 01:00,19-10-2025 03:00,Scheduled Maintenance
3078,140,08-02-2025 00:00,08-02-2025 04:00,Generator Failure
3079,138,24-07-2025 10:00,24-07-2025 18:00,Sensor Fault
3080,75,20-10-2025 08:00,20-10-2025 16:00,Scheduled Maintenance
3081,83,07-02-2025 18:00,08-02-2025 00:00,Blade Inspection
3082,74,05-06-2025 07:00,05-06-2025 08:00,Generator Failure
3083,107,17-04-2025 01:00,17-04-2025 04:00,Gearbox Failure
3084,12,05-01-2025 02:00,05-01-2025 06:00,Generator Failure
3085,57,27-03-2025 17:00,28-03-2025 03:00,Generator Failure
3086,91,11-02-2025 18:00,11-02-2025 22:00,Scheduled Maintenance
3087,119,22-03-2025 12:00,22-03-2025 16:00,Blade Inspection
3088,110,18-10-2025 07:00,18-10-2025 09:00,Gearbox Failure
3089,7,17-09-2025 11:00,17-09-2025 17:00,Scheduled Maintenance
3090,27,12-10-2025 05:00,12-10-2025 14:00,Scheduled Maintenance
3091,101,17-02-2025 22:00,18-02-2025 01:00,Gearbox Failure
3092,100,17-08-2025 23:00,18-08-2025 04:00,Blade Inspection
3093,58,15-01-2025 02:00,15-01-2025 11:00,Blade Inspection
3094,14,15-01-2025 18:00,16-01-2025 00:00,Gearbox Failure
3095,141,10-05-2025 22:00,11-05-2025 04:00,Gearbox Failure
3096,98,28-03-2025 15:00,28-03-2025 18:00,Gearbox Failure
3097,102,12-03-2025 14:00,12-03-2025 17:00,Generator Failure
3098,50,26-01-2025 13:00,26-01-2025 21:00,Blade Inspection
3099,65,22-08-2025 08:00,22-08-2025 10:00,Sensor Fault
3100,88,15-05-2025 15:00,16-05-2025 02:00,Scheduled Maintenance
3101,117,07-08-2025 09:00,07-08-2025 11:00,Sensor Fault
3102,10,03-09-2025 23:00,04-09-2025 03:00,Blade Inspection
3103,84,04-03-2025 18:00,04-03-2025 23:00,Gearbox Failure
3104,18,18-03-2025 18:00,19-03-2025 02:00,Blade Inspection
3105,24,28-12-2025 06:00,28-12-2025 17:00,Blade Inspection
3106,86,08-11-2025 04:00,08-11-2025 11:00,Gearbox Failure
3107,144,02-07-2025 23:00,03-07-2025 00:00,Generator Failure
3108,9,13-04-2025 08:00,13-04-2025 13:00,Gearbox Failure
3109,103,19-06-2025 02:00,19-06-2025 06:00,Gearbox Failure
3110,15,27-12-2025 05:00,27-12-2025 11:00,Gearbox Failure
3111,95,23-03-2025 19:00,23-03-2025 20:00,Generator Failure
3112,100,25-11-2025 16:00,26-11-2025 00:00,Scheduled Maintenance
3113,15,21-07-2025 22:00,22-07-2025 04:00,Generator Failure
3114,54,30-03-2025 15:00,31-03-2025 00:00,Generator Failure
3115,146,19-04-2025 05:00,19-04-2025 11:00,Scheduled Maintenance
3116,69,30-04-2025 13:00,30-04-2025 21:00,Gearbox Failure
3117,52,04-08-2025 23:00,05-08-2025 10:00,Gearbox Failure
3118,140,25-05-2025 09:00,25-05-2025 14:00,Blade Inspection
3119,99,20-08-2025 00:00,20-08-2025 10:00,Gearbox Failure
3120,96,16-08-2025 21:00,17-08-2025 07:00,Gearbox Failure
3121,90,18-11-2025 19:00,19-11-2025 05:00,Generator Failure
3122,66,25-03-2025 20:00,26-03-2025 05:00,Gearbox Failure
3123,34,21-12-2025 05:00,21-12-2025 07:00,Scheduled Maintenance
3124,113,29-12-2025 00:00,29-12-2025 01:00,Scheduled Maintenance
3125,2,11-04-2025 01:00,11-04-2025 08:00,Blade Inspection
3126,146,20-09-2025 02:00,20-09-2025 04:00,Gearbox Failure
3127,140,07-11-2025 23:00,08-11-2025 07:00,Scheduled Maintenance
3128,94,27-03-2025 05:00,27-03-2025 14:00,Sensor Fault
3129,12,25-06-2025 22:00,26-06-2025 04:00,Generator Failure
3130,125,07-09-2025 04:00,07-09-2025 09:00,Sensor Fault
3131,48,26-10-2025 22:00,26-10-2025 23:00,Generator Failure
3132,142,20-10-2025 10:00,20-10-2025 17:00,Gearbox Failure
3133,68,27-07-2025 09:00,27-07-2025 16:00,Sensor Fault
3134,7,16-08-2025 23:00,17-08-2025 08:00,Scheduled Maintenance
3135,49,13-06-2025 21:00,14-06-2025 08:00,Sensor Fault
3136,93,23-03-2025 10:00,23-03-2025 20:00,Sensor Fault
3137,120,29-04-2025 19:00,29-04-2025 22:00,Blade Inspection
3138,66,01-10-2025 05:00,01-10-2025 09:00,Sensor Fault
3139,125,20-07-2025 14:00,20-07-2025 16:00,Generator Failure
3140,122,16-07-2025 11:00,16-07-2025 15:00,Sensor Fault
3141,136,22-07-2025 09:00,22-07-2025 15:00,Sensor Fault
3142,135,02-02-2025 16:00,02-02-2025 17:00,Gearbox Failure
3143,70,25-05-2025 17:00,25-05-2025 21:00,Scheduled Maintenance
3144,30,04-06-2025 16:00,04-06-2025 23:00,Gearbox Failure
3145,1,05-07-2025 11:00,05-07-2025 16:00,Generator Failure
3146,104,09-01-2025 16:00,09-01-2025 20:00,Blade Inspection
3147,12,11-04-2025 07:00,11-04-2025 16:00,Gearbox Failure
3148,102,06-12-2025 20:00,07-12-2025 04:00,Sensor Fault
3149,62,02-04-2025 21:00,03-04-2025 06:00,Generator Failure
3150,107,24-08-2025 06:00,24-08-2025 07:00,Generator Failure
3151,64,08-10-2025 19:00,09-10-2025 05:00,Sensor Fault
3152,26,18-10-2025 02:00,18-10-2025 08:00,Sensor Fault
3153,135,10-04-2025 23:00,11-04-2025 01:00,Blade Inspection
3154,54,25-09-2025 17:00,25-09-2025 19:00,Generator Failure
3155,44,24-05-2025 22:00,25-05-2025 01:00,Blade Inspection
3156,113,30-08-2025 06:00,30-08-2025 12:00,Gearbox Failure
3157,135,28-08-2025 17:00,28-08-2025 21:00,Blade Inspection
