ProductionID,TurbineID,ProductionDate,WindSpeed,EnergyProducedMWh,AvailabilityPercent
31064,86,2025-02-08,10.27,55.65,98.65
31065,86,2025-02-09,19.58,50.02,96.98
31066,86,2025-02-10,8.73,93.7,99.51
31067,86,2025-02-11,5.55,26.39,97.96
31068,86,2025-02-12,11.79,75.52,93.9
31069,86,2025-02-13,5.81,60.25,91.49
31070,86,2025-02-14,9.87,37.25,98.56
31071,86,2025-02-15,8.75,78.44,99.85
31072,86,2025-02-16,19.85,85.47,93.09
31073,86,2025-02-17,12.57,70.72,98.77
31074,86,2025-02-18,15.77,108.29,90.16
31075,86,2025-02-19,19.6,88.3,99.31
31076,86,2025-02-20,16.87,90.42,90.73
31077,86,2025-02-21,7.17,40.96,94.91
31078,86,2025-02-22,16.61,43.55,99.8
31079,86,2025-02-23,14.97,93.95,99.01
31080,86,2025-02-24,12.7,34.52,94.28
31081,86,2025-02-25,12.95,117.11,90.72
31082,86,2025-02-26,9.93,94.56,97.05
31083,86,2025-02-27,17.53,115.75,95.64
31084,86,2025-02-28,17.82,116.26,91.3
31085,86,2025-03-01,13.82,65.41,97.71
31086,86,2025-03-02,7.99,105.84,94.47
31087,86,2025-03-03,10.48,91.66,93.31
31088,86,2025-03-04,18.35,107.57,90.32
31089,86,2025-03-05,7.75,93.62,95.4
31090,86,2025-03-06,6.23,61.01,90.36
31091,86,2025-03-07,8.89,37.61,98.26
31092,86,2025-03-08,17.85,102.57,90.27
31093,86,2025-03-09,16.22,80.54,96.87
31094,86,2025-03-10,5.72,40.64,92.09
31095,86,2025-03-11,7.43,77.31,93.35
31096,86,2025-03-12,11.87,91.92,95.45
31097,86,2025-03-13,11.83,110.88,96.38
31098,86,2025-03-14,15.3,37.97,96.03
31099,86,2025-03-15,12.73,114.33,97.41
31100,86,2025-03-16,17.58,85.8,93.27
31101,86,2025-03-17,14.92,116.89,93.23
31102,86,2025-03-18,7.56,51.22,97.8
31103,86,2025-03-19,6.29,112.98,97.15
31104,86,2025-03-20,14.12,37.63,95.44
31105,86,2025-03-21,5.24,76.81,92.99
31106,86,2025-03-22,13.05,56.2,94.42
31107,86,2025-03-23,13.37,115.37,99.83
31108,86,2025-03-24,14.19,34.07,90.46
31109,86,2025-03-25,19.9,83.14,95.98
31110,86,2025-03-26,5.63,114.06,91.59
31111,86,2025-03-27,13.1,50.2,93.83
31112,86,2025-03-28,9.95,46.15,92.6
31113,86,2025-03-29,6.24,22.17,94.05
31114,86,2025-03-30,6.23,54.57,92.41
31115,86,2025-03-31,12.46,83.07,93.89
31116,86,2025-04-01,11.88,118.93,94.38
31117,86,2025-04-02,11.23,76.81,90.3
31118,86,2025-04-03,12.37,24.16,92.77
31119,86,2025-04-04,16.69,40.71,94.91
31120,86,2025-04-05,15.41,117.79,96.42
31121,86,2025-04-06,18.25,40.44,90.76
31122,86,2025-04-07,12.39,77.04,93.21
31123,86,2025-04-08,15.79,75.06,95.89
31124,86,2025-04-09,18.46,36.6,93.26
31125,86,2025-04-10,16.4,69.6,98.87
31126,86,2025-04-11,7.36,65.61,97.69
31127,86,2025-04-12,14.41,34.59,96.99
31128,86,2025-04-13,13.18,117.26,96.34
31129,86,2025-04-14,9.8,74.09,91.33
31130,86,2025-04-15,16.22,105.83,95.86
31131,86,2025-04-16,13.51,30.94,91.8
31132,86,2025-04-17,19.39,59.74,97.76
31133,86,2025-04-18,18.38,29.13,98.9
31134,86,2025-04-19,7.57,97.14,92.69
31135,86,2025-04-20,17.72,65.8,94.65
31136,86,2025-04-21,13.72,105.17,92.99
31137,86,2025-04-22,19.68,103.45,93.86
31138,86,2025-04-23,5.41,37.55,95.56
31139,86,2025-04-24,17.45,114.35,93.8
31140,86,2025-04-25,5.62,90.55,93.12
31141,86,2025-04-26,13.91,60.13,96.31
31142,86,2025-04-27,8.74,35.66,91.71
31143,86,2025-04-28,18.77,106.72,98.52
31144,86,2025-04-29,14.19,60.9,92.25
31145,86,2025-04-30,14.78,51.99,95.96
31146,86,2025-05-01,10.37,21.41,96.21
31147,86,2025-05-02,19.83,67.35,91.52
31148,86,2025-05-03,16.2,70.47,97.11
31149,86,2025-05-04,18.22,47.78,92.58
31150,86,2025-05-05,12.03,28.7,91.01
31151,86,2025-05-06,12.63,59.53,94.0
31152,86,2025-05-07,14.66,113.02,99.36
31153,86,2025-05-08,11.04,84.91,93.99
31154,86,2025-05-09,16.17,70.5,91.26
31155,86,2025-05-10,13.2,119.25,92.72
31156,86,2025-05-11,16.52,48.61,97.26
31157,86,2025-05-12,12.12,91.44,98.34
31158,86,2025-05-13,5.28,84.21,90.67
31159,86,2025-05-14,19.23,71.64,92.92
31160,86,2025-05-15,15.12,88.24,94.58
31161,86,2025-05-16,18.51,116.4,94.59
31162,86,2025-05-17,15.7,20.68,93.06
31163,86,2025-05-18,17.53,32.39,90.34
31164,86,2025-05-19,15.27,57.46,98.88
31165,86,2025-05-20,19.47,54.56,99.72
31166,86,2025-05-21,15.42,64.52,95.47
31167,86,2025-05-22,18.54,29.86,93.51
31168,86,2025-05-23,10.74,60.89,96.08
31169,86,2025-05-24,7.91,78.09,99.38
31170,86,2025-05-25,12.17,61.68,91.18
31171,86,2025-05-26,16.03,89.52,96.5
31172,86,2025-05-27,19.37,59.18,95.67
31173,86,2025-05-28,18.58,93.03,96.44
31174,86,2025-05-29,14.88,47.41,90.98
31175,86,2025-05-30,5.61,86.36,94.85
31176,86,2025-05-31,18.3,22.67,96.34
31177,86,2025-06-01,7.62,64.75,98.47
31178,86,2025-06-02,10.93,71.18,97.74
31179,86,2025-06-03,5.28,20.67,97.72
31180,86,2025-06-04,11.04,104.66,98.11
31181,86,2025-06-05,16.3,117.01,95.22
31182,86,2025-06-06,7.39,57.23,98.85
31183,86,2025-06-07,14.92,80.01,90.57
31184,86,2025-06-08,15.55,87.31,97.87
31185,86,2025-06-09,16.38,61.81,91.18
31186,86,2025-06-10,8.81,48.29,99.55
31187,86,2025-06-11,10.16,32.26,99.63
31188,86,2025-06-12,16.12,55.23,90.07
31189,86,2025-06-13,5.06,65.79,98.64
31190,86,2025-06-14,14.77,24.29,91.58
31191,86,2025-06-15,15.89,64.37,97.13
31192,86,2025-06-16,18.54,93.32,96.56
31193,86,2025-06-17,17.67,64.15,96.47
31194,86,2025-06-18,17.22,106.31,93.73
31195,86,2025-06-19,10.04,41.45,98.67
31196,86,2025-06-20,13.67,77.08,92.42
31197,86,2025-06-21,10.3,27.88,93.17
31198,86,2025-06-22,19.6,81.01,96.79
31199,86,2025-06-23,14.21,85.51,99.09
31200,86,2025-06-24,18.9,24.24,92.68
31201,86,2025-06-25,7.61,110.85,97.95
31202,86,2025-06-26,18.93,23.83,96.06
31203,86,2025-06-27,5.73,37.24,98.19
31204,86,2025-06-28,14.39,73.41,90.27
31205,86,2025-06-29,9.24,55.63,94.27
31206,86,2025-06-30,6.88,44.49,96.71
31207,86,2025-07-01,14.43,55.34,93.53
31208,86,2025-07-02,17.31,47.98,90.66
31209,86,2025-07-03,9.8,35.31,92.81
31210,86,2025-07-04,9.74,39.92,92.96
31211,86,2025-07-05,14.45,76.88,90.64
31212,86,2025-07-06,9.39,65.28,90.27
31213,86,2025-07-07,19.46,43.59,96.43
31214,86,2025-07-08,6.71,58.11,90.21
31215,86,2025-07-09,7.02,32.6,96.27
31216,86,2025-07-10,5.34,52.79,91.86
31217,86,2025-07-11,15.06,23.98,96.23
31218,86,2025-07-12,13.83,31.22,96.98
31219,86,2025-07-13,8.18,29.32,90.67
31220,86,2025-07-14,19.56,48.09,98.52
31221,86,2025-07-15,12.88,105.59,98.01
31222,86,2025-07-16,8.92,68.57,92.24
31223,86,2025-07-17,10.41,117.01,93.93
31224,86,2025-07-18,6.84,72.91,97.14
31225,86,2025-07-19,9.97,66.2,98.15
31226,86,2025-07-20,9.64,106.85,97.7
31227,86,2025-07-21,16.38,107.74,96.15
31228,86,2025-07-22,11.6,106.38,95.94
31229,86,2025-07-23,9.62,42.39,93.6
31230,86,2025-07-24,16.31,41.37,96.7
31231,86,2025-07-25,11.38,36.12,96.43
31232,86,2025-07-26,19.66,23.16,96.36
31233,86,2025-07-27,7.3,23.01,91.95
31234,86,2025-07-28,7.16,47.27,96.22
31235,86,2025-07-29,18.35,27.55,92.39
31236,86,2025-07-30,5.32,69.67,93.62
31237,86,2025-07-31,18.67,32.62,94.93
31238,86,2025-08-01,17.51,92.39,96.13
31239,86,2025-08-02,15.27,103.7,94.64
31240,86,2025-08-03,12.2,31.82,99.69
31241,86,2025-08-04,18.73,86.93,95.19
31242,86,2025-08-05,13.63,37.46,96.92
31243,86,2025-08-06,15.93,81.37,90.07
31244,86,2025-08-07,6.13,34.47,97.13
31245,86,2025-08-08,11.4,101.14,99.64
31246,86,2025-08-09,12.75,51.53,95.79
31247,86,2025-08-10,9.88,59.31,90.69
31248,86,2025-08-11,10.01,117.37,97.47
31249,86,2025-08-12,19.03,51.4,92.21
31250,86,2025-08-13,6.07,75.83,98.11
31251,86,2025-08-14,19.65,40.74,90.71
31252,86,2025-08-15,11.68,59.67,96.13
31253,86,2025-08-16,13.69,77.91,99.62
31254,86,2025-08-17,17.14,69.55,91.94
31255,86,2025-08-18,17.57,25.48,93.67
31256,86,2025-08-19,9.93,23.46,93.44
31257,86,2025-08-20,8.1,83.65,92.92
31258,86,2025-08-21,18.88,93.3,91.28
31259,86,2025-08-22,16.69,112.95,90.48
31260,86,2025-08-23,11.08,109.4,91.59
31261,86,2025-08-24,17.21,32.51,92.5
31262,86,2025-08-25,14.89,22.66,97.84
31263,86,2025-08-26,15.1,114.77,90.06
31264,86,2025-08-27,7.92,61.78,97.17
31265,86,2025-08-28,12.32,30.95,90.5
31266,86,2025-08-29,10.2,35.92,91.76
31267,86,2025-08-30,9.43,78.26,97.84
31268,86,2025-08-31,8.12,63.08,97.23
31269,86,2025-09-01,17.9,40.9,98.4
31270,86,2025-09-02,11.52,84.73,94.64
31271,86,2025-09-03,16.18,92.09,95.18
31272,86,2025-09-04,19.31,110.36,93.38
31273,86,2025-09-05,6.8,34.69,92.59
31274,86,2025-09-06,14.81,38.71,95.63
31275,86,2025-09-07,16.24,40.72,93.08
31276,86,2025-09-08,5.68,31.46,93.74
31277,86,2025-09-09,9.12,41.35,93.27
31278,86,2025-09-10,6.63,92.75,95.94
31279,86,2025-09-11,8.93,33.56,90.42
31280,86,2025-09-12,15.2,41.34,94.31
31281,86,2025-09-13,13.85,55.62,90.37
31282,86,2025-09-14,12.86,113.89,91.28
31283,86,2025-09-15,10.64,51.45,92.41
31284,86,2025-09-16,14.47,57.02,93.14
31285,86,2025-09-17,7.56,56.34,99.92
31286,86,2025-09-18,18.02,29.6,96.32
31287,86,2025-09-19,12.24,87.88,99.4
31288,86,2025-09-20,6.36,75.4,90.69
31289,86,2025-09-21,10.58,65.06,90.85
31290,86,2025-09-22,8.65,77.23,92.26
31291,86,2025-09-23,15.8,86.66,94.97
31292,86,2025-09-24,13.39,52.32,95.49
31293,86,2025-09-25,9.82,110.68,90.83
31294,86,2025-09-26,8.05,45.21,97.88
31295,86,2025-09-27,11.78,75.52,92.95
31296,86,2025-09-28,9.03,84.86,96.86
31297,86,2025-09-29,12.77,90.38,97.73
31298,86,2025-09-30,6.53,43.48,96.22
31299,86,2025-10-01,18.11,101.12,95.83
31300,86,2025-10-02,11.66,23.23,99.22
31301,86,2025-10-03,16.17,48.42,95.06
31302,86,2025-10-04,8.59,111.55,94.48
31303,86,2025-10-05,17.81,81.98,95.25
31304,86,2025-10-06,18.6,33.82,90.64
31305,86,2025-10-07,14.95,111.53,91.34
31306,86,2025-10-08,8.64,59.97,99.32
31307,86,2025-10-09,17.79,117.16,97.74
31308,86,2025-10-10,10.23,25.27,96.15
31309,86,2025-10-11,18.42,64.67,93.92
31310,86,2025-10-12,16.89,59.93,97.34
31311,86,2025-10-13,8.12,83.35,95.7
31312,86,2025-10-14,11.58,52.88,96.16
31313,86,2025-10-15,19.21,50.74,90.56
31314,86,2025-10-16,18.18,21.83,90.64
31315,86,2025-10-17,7.15,94.69,90.69
31316,86,2025-10-18,12.44,33.81,95.56
31317,86,2025-10-19,12.29,51.07,95.72
31318,86,2025-10-20,9.6,104.05,99.27
31319,86,2025-10-21,12.78,32.34,93.22
31320,86,2025-10-22,17.32,40.81,91.27
31321,86,2025-10-23,19.44,75.1,94.62
31322,86,2025-10-24,18.85,73.65,94.95
31323,86,2025-10-25,9.5,87.57,97.14
31324,86,2025-10-26,7.03,98.07,94.42
31325,86,2025-10-27,11.29,110.46,91.56
31326,86,2025-10-28,12.35,65.09,96.02
31327,86,2025-10-29,8.33,44.69,90.51
31328,86,2025-10-30,17.15,29.46,96.13
31329,86,2025-10-31,5.45,79.11,92.29
31330,86,2025-11-01,14.98,96.73,99.79
31331,86,2025-11-02,16.18,114.65,99.31
31332,86,2025-11-03,9.22,59.97,94.12
31333,86,2025-11-04,10.19,93.94,93.83
31334,86,2025-11-05,18.82,75.86,93.06
31335,86,2025-11-06,17.66,88.39,93.17
31336,86,2025-11-07,18.43,64.68,91.06
31337,86,2025-11-08,17.22,90.54,90.38
31338,86,2025-11-09,7.05,109.34,90.41
31339,86,2025-11-10,13.25,25.93,98.32
31340,86,2025-11-11,7.37,80.0,99.86
31341,86,2025-11-12,14.97,60.2,93.66
31342,86,2025-11-13,19.27,78.75,99.96
31343,86,2025-11-14,5.92,101.08,91.86
31344,86,2025-11-15,10.11,84.89,98.07
31345,86,2025-11-16,13.53,30.46,90.04
31346,86,2025-11-17,18.08,47.41,96.71
31347,86,2025-11-18,16.64,90.19,91.01
31348,86,2025-11-19,16.63,109.29,97.94
31349,86,2025-11-20,12.65,39.96,96.25
31350,86,2025-11-21,15.51,47.08,96.42
31351,86,2025-11-22,18.13,58.15,95.32
31352,86,2025-11-23,15.76,94.16,96.45
31353,86,2025-11-24,12.92,90.3,98.47
31354,86,2025-11-25,18.46,62.9,97.12
31355,86,2025-11-26,11.06,106.1,98.31
31356,86,2025-11-27,16.3,68.94,95.38
31357,86,2025-11-28,17.01,24.81,95.68
31358,86,2025-11-29,8.6,80.3,94.77
31359,86,2025-11-30,14.57,29.41,99.26
31360,86,2025-12-01,13.75,49.44,97.97
31361,86,2025-12-02,15.24,64.8,92.79
31362,86,2025-12-03,9.8,25.11,93.85
31363,86,2025-12-04,12.69,104.2,96.47
31364,86,2025-12-05,8.26,116.37,92.22
31365,86,2025-12-06,14.27,52.84,91.22
31366,86,2025-12-07,17.35,78.92,95.25
31367,86,2025-12-08,9.51,97.89,98.53
31368,86,2025-12-09,17.55,27.24,91.99
31369,86,2025-12-10,6.86,50.44,91.13
31370,86,2025-12-11,7.65,90.63,96.69
31371,86,2025-12-12,9.24,102.42,96.68
31372,86,2025-12-13,11.48,22.17,96.56
31373,86,2025-12-14,16.74,42.4,91.19
31374,86,2025-12-15,9.73,90.23,99.63
31375,86,2025-12-16,10.88,103.0,97.61
31376,86,2025-12-17,18.3,86.34,99.46
31377,86,2025-12-18,18.76,23.37,95.17
31378,86,2025-12-19,9.92,104.66,94.09
31379,86,2025-12-20,18.7,110.79,93.64
31380,86,2025-12-21,13.62,22.77,93.57
31381,86,2025-12-22,14.87,41.13,91.59
31382,86,2025-12-23,19.31,78.35,95.65
31383,86,2025-12-24,17.31,75.73,96.46
31384,86,2025-12-25,9.61,57.75,92.74
31385,86,2025-12-26,13.98,79.54,91.66
31386,86,2025-12-27,16.46,39.37,96.85
31387,86,2025-12-28,5.94,111.84,90.6
31388,86,2025-12-29,5.97,28.62,94.54
31389,86,2025-12-30,13.26,35.15,97.51
31390,86,2025-12-31,6.85,113.77,94.34
31391,87,2025-01-01,13.15,96.59,98.3
31392,87,2025-01-02,16.96,53.65,97.45
31393,87,2025-01-03,6.31,82.85,93.56
31394,87,2025-01-04,5.26,99.14,98.79
31395,87,2025-01-05,6.91,36.49,91.28
31396,87,2025-01-06,20.0,25.59,96.95
31397,87,2025-01-07,5.6,84.92,99.7
31398,87,2025-01-08,7.59,89.0,97.02
31399,87,2025-01-09,9.9,108.35,96.97
31400,87,2025-01-10,8.21,34.21,98.43
31401,87,2025-01-11,5.52,106.85,90.93
31402,87,2025-01-12,18.08,45.49,98.07
31403,87,2025-01-13,19.99,48.11,98.46
31404,87,2025-01-14,16.81,98.75,93.27
31405,87,2025-01-15,17.4,114.58,90.12
31406,87,2025-01-16,17.11,28.54,92.06
31407,87,2025-01-17,10.72,118.72,97.26
31408,87,2025-01-18,19.86,59.01,97.23
31409,87,2025-01-19,15.04,20.5,90.93
31410,87,2025-01-20,5.2,66.98,95.77
31411,87,2025-01-21,5.63,44.81,97.85
31412,87,2025-01-22,6.83,88.6,94.53
31413,87,2025-01-23,6.21,93.51,98.47
31414,87,2025-01-24,12.99,74.47,90.55
31415,87,2025-01-25,19.28,107.83,99.93
31416,87,2025-01-26,16.08,82.21,98.73
31417,87,2025-01-27,19.06,111.97,90.36
31418,87,2025-01-28,16.59,57.06,98.13
31419,87,2025-01-29,5.9,72.23,99.8
31420,87,2025-01-30,14.03,25.55,99.6
31421,87,2025-01-31,9.23,112.88,92.29
31422,87,2025-02-01,12.35,32.78,98.81
31423,87,2025-02-02,14.96,30.97,98.45
31424,87,2025-02-03,19.88,115.25,90.43
31425,87,2025-02-04,16.91,112.51,99.95
31426,87,2025-02-05,19.15,107.61,99.04
31427,87,2025-02-06,8.23,115.59,97.69
31428,87,2025-02-07,9.59,65.58,93.19
31429,87,2025-02-08,15.38,32.6,93.09
31430,87,2025-02-09,15.85,98.93,94.98
31431,87,2025-02-10,14.18,94.76,94.74
31432,87,2025-02-11,14.33,32.9,99.55
31433,87,2025-02-12,8.22,65.08,99.09
31434,87,2025-02-13,10.73,41.16,98.48
31435,87,2025-02-14,6.74,101.92,91.35
31436,87,2025-02-15,5.41,40.87,93.27
31437,87,2025-02-16,11.08,100.03,98.73
31438,87,2025-02-17,10.31,36.74,93.92
31439,87,2025-02-18,16.6,115.99,92.99
31440,87,2025-02-19,5.49,107.86,93.32
31441,87,2025-02-20,14.64,34.17,94.54
31442,87,2025-02-21,11.45,80.51,96.17
31443,87,2025-02-22,11.86,117.66,99.7
31444,87,2025-02-23,8.12,64.69,94.51
31445,87,2025-02-24,11.2,23.37,96.02
31446,87,2025-02-25,9.17,21.12,96.79
31447,87,2025-02-26,17.98,23.36,98.27
31448,87,2025-02-27,14.18,53.37,95.88
31449,87,2025-02-28,12.65,84.52,95.19
31450,87,2025-03-01,11.48,22.39,93.54
31451,87,2025-03-02,9.84,40.05,92.87
31452,87,2025-03-03,19.53,41.98,90.99
31453,87,2025-03-04,18.0,71.45,99.2
31454,87,2025-03-05,5.55,74.69,93.07
31455,87,2025-03-06,10.37,94.2,97.43
31456,87,2025-03-07,12.12,23.48,99.35
31457,87,2025-03-08,5.12,72.76,92.02
31458,87,2025-03-09,12.43,27.84,90.23
31459,87,2025-03-10,17.68,41.79,92.55
31460,87,2025-03-11,5.28,101.02,95.63
31461,87,2025-03-12,17.15,64.24,96.41
31462,87,2025-03-13,12.92,97.65,93.42
31463,87,2025-03-14,6.74,43.4,95.57
31464,87,2025-03-15,9.16,36.64,98.87
31465,87,2025-03-16,9.83,23.53,95.75
31466,87,2025-03-17,16.15,37.08,94.98
31467,87,2025-03-18,6.58,39.37,92.58
31468,87,2025-03-19,16.93,38.12,90.93
31469,87,2025-03-20,10.56,118.27,95.4
31470,87,2025-03-21,12.91,99.42,94.7
31471,87,2025-03-22,15.8,26.65,92.77
31472,87,2025-03-23,11.38,53.24,90.33
31473,87,2025-03-24,12.42,46.52,94.47
31474,87,2025-03-25,17.96,31.74,95.03
31475,87,2025-03-26,10.56,50.6,93.94
31476,87,2025-03-27,6.8,76.98,94.43
31477,87,2025-03-28,18.36,25.26,97.0
31478,87,2025-03-29,5.57,66.58,93.5
31479,87,2025-03-30,8.26,118.53,95.23
31480,87,2025-03-31,18.71,75.5,99.62
31481,87,2025-04-01,19.27,26.83,92.74
31482,87,2025-04-02,18.63,52.32,94.85
31483,87,2025-04-03,8.29,103.47,93.4
31484,87,2025-04-04,13.81,68.87,96.43
31485,87,2025-04-05,14.8,39.15,92.41
31486,87,2025-04-06,9.79,99.39,94.14
31487,87,2025-04-07,14.4,56.78,90.02
31488,87,2025-04-08,13.11,56.0,98.35
31489,87,2025-04-09,17.48,85.28,91.0
31490,87,2025-04-10,14.75,64.61,99.51
31491,87,2025-04-11,12.75,46.33,96.01
31492,87,2025-04-12,13.21,56.28,96.95
31493,87,2025-04-13,12.5,65.26,99.68
31494,87,2025-04-14,13.0,69.55,98.13
31495,87,2025-04-15,16.18,33.64,95.09
31496,87,2025-04-16,9.86,84.32,93.73
31497,87,2025-04-17,14.56,68.79,94.85
31498,87,2025-04-18,19.36,110.99,99.85
31499,87,2025-04-19,14.7,91.24,91.92
31500,87,2025-04-20,6.03,43.9,93.43
31501,87,2025-04-21,6.23,63.69,94.15
31502,87,2025-04-22,14.15,107.6,99.01
31503,87,2025-04-23,14.66,110.69,92.22
31504,87,2025-04-24,13.23,109.26,99.36
31505,87,2025-04-25,19.93,100.96,90.67
31506,87,2025-04-26,16.82,31.86,98.11
31507,87,2025-04-27,7.45,93.46,98.52
31508,87,2025-04-28,7.06,22.46,97.63
31509,87,2025-04-29,13.57,54.82,93.86
31510,87,2025-04-30,6.36,95.63,99.0
31511,87,2025-05-01,7.56,75.37,97.63
31512,87,2025-05-02,9.77,114.39,92.98
31513,87,2025-05-03,19.68,30.69,90.56
31514,87,2025-05-04,12.34,22.31,97.93
31515,87,2025-05-05,15.91,20.98,90.89
31516,87,2025-05-06,11.86,117.17,98.26
31517,87,2025-05-07,10.39,51.35,97.29
31518,87,2025-05-08,9.56,90.3,90.42
31519,87,2025-05-09,17.37,38.52,93.63
31520,87,2025-05-10,15.71,41.85,99.98
31521,87,2025-05-11,10.16,76.39,98.6
31522,87,2025-05-12,19.6,110.45,99.13
31523,87,2025-05-13,15.91,30.11,92.42
31524,87,2025-05-14,15.14,85.34,96.35
31525,87,2025-05-15,6.88,46.0,96.26
31526,87,2025-05-16,12.03,83.5,92.49
31527,87,2025-05-17,13.01,22.72,90.46
31528,87,2025-05-18,9.56,21.24,94.03
31529,87,2025-05-19,9.73,69.87,90.94
31530,87,2025-05-20,11.76,36.83,94.36
31531,87,2025-05-21,7.99,86.22,91.95
31532,87,2025-05-22,5.51,118.06,96.95
31533,87,2025-05-23,16.63,25.08,96.59
31534,87,2025-05-24,12.97,111.99,96.96
31535,87,2025-05-25,8.09,36.1,92.27
31536,87,2025-05-26,14.12,64.46,99.57
31537,87,2025-05-27,16.28,31.93,99.51
31538,87,2025-05-28,16.36,22.78,99.03
31539,87,2025-05-29,14.85,56.82,90.56
31540,87,2025-05-30,17.05,41.31,94.71
31541,87,2025-05-31,19.33,96.0,95.56
31542,87,2025-06-01,10.66,86.02,96.01
31543,87,2025-06-02,8.68,100.16,91.19
31544,87,2025-06-03,8.17,34.38,96.08
31545,87,2025-06-04,5.54,115.7,96.24
31546,87,2025-06-05,18.51,32.28,92.1
31547,87,2025-06-06,16.31,104.41,92.69
31548,87,2025-06-07,15.84,104.46,93.01
31549,87,2025-06-08,10.24,60.85,97.6
31550,87,2025-06-09,10.33,30.67,95.6
31551,87,2025-06-10,5.81,75.82,92.99
31552,87,2025-06-11,15.33,38.35,97.48
31553,87,2025-06-12,18.93,94.32,93.01
31554,87,2025-06-13,13.16,103.88,97.88
31555,87,2025-06-14,5.83,26.15,91.11
31556,87,2025-06-15,11.88,38.03,97.01
31557,87,2025-06-16,18.47,22.21,97.44
31558,87,2025-06-17,5.56,27.76,94.33
31559,87,2025-06-18,19.99,49.68,95.12
31560,87,2025-06-19,19.66,82.95,93.64
31561,87,2025-06-20,9.91,48.18,90.82
31562,87,2025-06-21,6.56,93.07,95.56
31563,87,2025-06-22,6.94,60.28,92.34
31564,87,2025-06-23,11.29,82.37,91.23
31565,87,2025-06-24,15.79,23.9,90.11
31566,87,2025-06-25,17.71,91.26,90.84
31567,87,2025-06-26,5.91,102.81,90.9
31568,87,2025-06-27,16.16,82.42,98.41
31569,87,2025-06-28,11.8,77.8,91.38
31570,87,2025-06-29,18.27,56.07,92.27
31571,87,2025-06-30,5.45,65.31,90.02
31572,87,2025-07-01,14.26,93.84,91.12
31573,87,2025-07-02,11.99,66.02,91.36
31574,87,2025-07-03,12.64,85.85,97.03
31575,87,2025-07-04,6.92,92.85,96.63
31576,87,2025-07-05,7.27,39.81,93.23
31577,87,2025-07-06,16.02,52.79,97.56
31578,87,2025-07-07,15.05,93.09,90.74
31579,87,2025-07-08,11.64,37.08,90.78
31580,87,2025-07-09,9.41,84.15,97.25
31581,87,2025-07-10,18.59,91.96,90.85
31582,87,2025-07-11,15.61,28.45,98.3
31583,87,2025-07-12,5.56,75.02,98.2
31584,87,2025-07-13,10.45,61.64,96.58
31585,87,2025-07-14,9.83,114.64,91.98
31586,87,2025-07-15,5.56,114.02,94.62
31587,87,2025-07-16,17.14,87.18,97.83
31588,87,2025-07-17,10.3,114.65,92.65
31589,87,2025-07-18,14.36,72.91,90.64
31590,87,2025-07-19,17.21,29.13,97.7
31591,87,2025-07-20,11.74,88.82,93.88
31592,87,2025-07-21,14.98,83.83,93.99
31593,87,2025-07-22,17.8,114.52,99.47
31594,87,2025-07-23,17.11,37.59,99.65
31595,87,2025-07-24,13.64,41.52,95.94
31596,87,2025-07-25,14.07,63.09,91.1
31597,87,2025-07-26,14.98,36.9,92.61
31598,87,2025-07-27,16.84,86.6,91.51
31599,87,2025-07-28,13.49,46.28,97.22
31600,87,2025-07-29,10.25,39.91,93.39
31601,87,2025-07-30,18.18,24.79,97.32
31602,87,2025-07-31,19.0,45.68,91.62
31603,87,2025-08-01,19.07,60.7,92.06
31604,87,2025-08-02,9.73,71.73,94.17
31605,87,2025-08-03,12.95,58.77,95.3
31606,87,2025-08-04,18.54,101.93,95.95
31607,87,2025-08-05,11.32,104.82,93.54
31608,87,2025-08-06,18.21,38.84,92.7
31609,87,2025-08-07,14.01,89.87,99.2
31610,87,2025-08-08,11.37,61.13,90.68
31611,87,2025-08-09,15.18,98.49,90.1
31612,87,2025-08-10,14.62,49.88,97.49
31613,87,2025-08-11,6.07,69.16,98.72
31614,87,2025-08-12,19.72,92.05,90.85
31615,87,2025-08-13,13.14,72.78,94.89
31616,87,2025-08-14,12.05,22.12,96.87
31617,87,2025-08-15,14.01,74.79,97.14
31618,87,2025-08-16,13.28,62.67,93.34
31619,87,2025-08-17,10.93,71.83,93.74
31620,87,2025-08-18,11.61,83.85,95.54
31621,87,2025-08-19,11.54,107.13,93.43
31622,87,2025-08-20,9.02,54.02,96.25
31623,87,2025-08-21,5.13,56.41,90.44
31624,87,2025-08-22,16.82,56.91,91.63
31625,87,2025-08-23,12.45,56.48,99.27
31626,87,2025-08-24,15.04,67.73,99.69
31627,87,2025-08-25,15.96,39.46,94.65
31628,87,2025-08-26,12.51,111.5,95.56
31629,87,2025-08-27,15.3,36.34,94.05
31630,87,2025-08-28,7.72,64.96,98.7
31631,87,2025-08-29,17.82,35.1,94.15
31632,87,2025-08-30,19.29,32.74,91.58
31633,87,2025-08-31,6.38,72.16,99.97
31634,87,2025-09-01,18.32,42.46,98.07
31635,87,2025-09-02,5.41,80.09,98.73
31636,87,2025-09-03,10.31,58.76,96.53
31637,87,2025-09-04,18.11,74.24,99.39
31638,87,2025-09-05,13.8,54.42,98.44
31639,87,2025-09-06,17.23,84.55,91.37
31640,87,2025-09-07,5.04,25.19,92.52
31641,87,2025-09-08,8.57,81.74,94.31
31642,87,2025-09-09,5.39,106.57,95.94
31643,87,2025-09-10,10.88,58.65,91.06
31644,87,2025-09-11,12.67,119.08,95.22
